FID;F1;x;y;uf;num_campo;num_lab;ag_ppm;al_pct;as_ppm;au_ppm;b_ppm;ba_ppm;be_ppm;bi_ppm;ca_pct;cd_ppm;ce_ppm;co_ppm;cr_ppm;cs_ppm;cu_ppm;fe_pct;ga_ppm;ge_ppm;hf_ppm;hg_ppm;in_ppm;k_pct;la_ppm;li_ppm;mg_pct;mn_ppm;mo_ppm;na_pct;nb_ppm;ni_ppm;p_ppm;pb_ppm;pd_ppm;pt_ppm;rb_ppm;re_ppm;s_pct;sb_ppm;sc_ppm;se_ppm;sn_ppm;sr_ppm;ta_ppm;te_ppm;th_ppm;ti_pct;u_ppm;v_ppm;w_ppm;y_ppm;zn_ppm;zr_ppm;k_borborem;eu_borbore;eth_borbor;ct_borbore;BB_SUBCL_1
174;1588.000000000000000;-39.149560000000001;-6.134877000000000;CE;VC100L;QEZ422;0.040000000000000;3.700000000000000;1.000000000000000;0.070000000000000;0.700000000000000;69.000000000000000;0.700000000000000;0.050000000000000;0.210000000000000;0.007000000000000;33.979999999999997;19.100000000000001;94.000000000000000;0.740000000000000;32.899999999999999;4.190000000000000;14.400000000000000;0.070000000000000;0.035000000000000;0.040000000000000;0.030000000000000;0.080000000000000;17.199999999999999;26.000000000000000;3.050000000000000;481.000000000000000;0.440000000000000;0.020000000000000;0.110000000000000;51.100000000000001;259.000000000000000;2.700000000000000;0.070000000000000;0.070000000000000;6.900000000000000;0.070000000000000;0.007000000000000;0.035000000000000;12.900000000000000;0.700000000000000;1.300000000000000;32.100000000000001;0.035000000000000;0.050000000000000;1.000000000000000;0.040000000000000;0.160000000000000;112.000000000000000;0.070000000000000;8.449999999999999;45.000000000000000;0.350000000000000;2.2237101;0.4398370;1.7817700;2.3526199;Metamorfismo regional. Vulcânica
175;1589.000000000000000;-39.149560000000001;-6.134877000000000;CE;VC100L;QGZ465;0.080000000000000;4.090000000000000;2.000000000000000;0.070000000000000;0.700000000000000;77.000000000000000;1.100000000000000;0.090000000000000;0.170000000000000;0.030000000000000;37.240000000000002;21.100000000000001;114.000000000000000;0.930000000000000;40.600000000000001;4.470000000000000;16.899999999999999;0.070000000000000;0.035000000000000;0.007000000000000;0.014000000000000;0.080000000000000;17.600000000000001;26.000000000000000;2.870000000000000;449.000000000000000;0.340000000000000;0.020000000000000;0.250000000000000;59.700000000000003;223.000000000000000;6.000000000000000;0.070000000000000;0.070000000000000;8.199999999999999;0.070000000000000;0.007000000000000;0.035000000000000;15.699999999999999;0.700000000000000;1.700000000000000;32.500000000000000;0.035000000000000;0.035000000000000;1.000000000000000;0.050000000000000;0.160000000000000;110.000000000000000;0.070000000000000;11.020000000000000;40.000000000000000;0.350000000000000;2.2237101;0.4398370;1.7817700;2.3526199;Metamorfismo regional. Vulcânica
176;1590.000000000000000;-38.863700999999999;-6.125473000000000;CE;VC101L;QEZ423;0.020000000000000;0.740000000000000;0.700000000000000;0.070000000000000;0.700000000000000;54.000000000000000;0.200000000000000;0.280000000000000;0.060000000000000;0.007000000000000;32.200000000000003;2.500000000000000;5.000000000000000;1.350000000000000;4.500000000000000;0.840000000000000;3.100000000000000;0.070000000000000;0.035000000000000;0.007000000000000;0.030000000000000;0.140000000000000;16.100000000000001;3.000000000000000;0.060000000000000;181.000000000000000;0.330000000000000;0.010000000000000;0.840000000000000;1.900000000000000;35.000000000000000;14.500000000000000;0.070000000000000;0.070000000000000;19.300000000000001;0.070000000000000;0.007000000000000;0.035000000000000;1.300000000000000;0.700000000000000;1.000000000000000;11.199999999999999;0.035000000000000;0.035000000000000;6.000000000000000;0.030000000000000;1.410000000000000;9.000000000000000;0.400000000000000;5.610000000000000;11.000000000000000;0.350000000000000;3.3262300;2.1316900;10.5875998;14.1843004;Metamorfismo regional
177;1592.000000000000000;-40.863115999999998;-5.613574000000000;CE;VC165L;QEZ432;0.007000000000000;0.700000000000000;0.700000000000000;0.070000000000000;0.700000000000000;32.000000000000000;0.200000000000000;0.040000000000000;0.060000000000000;0.007000000000000;51.229999999999997;0.700000000000000;3.000000000000000;1.040000000000000;2.400000000000000;0.710000000000000;3.800000000000000;0.070000000000000;0.035000000000000;0.007000000000000;0.030000000000000;0.060000000000000;15.199999999999999;2.000000000000000;0.030000000000000;66.000000000000000;0.300000000000000;0.007000000000000;0.490000000000000;0.800000000000000;106.000000000000000;5.400000000000000;0.070000000000000;0.070000000000000;10.400000000000000;0.070000000000000;0.007000000000000;0.035000000000000;2.300000000000000;0.700000000000000;0.600000000000000;6.100000000000000;0.035000000000000;0.035000000000000;3.600000000000000;0.020000000000000;0.640000000000000;16.000000000000000;0.100000000000000;8.830000000000000;8.000000000000000;0.350000000000000;1.6002899;0.9942980;3.6434300;2.7283199;Metamorfismo dinâmico. Metamorfismo regional
178;1593.000000000000000;-40.617865999999999;-5.618509000000000;CE;VC166L;QEZ433;0.007000000000000;0.520000000000000;0.700000000000000;0.070000000000000;0.700000000000000;30.000000000000000;0.100000000000000;0.014000000000000;0.030000000000000;0.007000000000000;16.629999999999999;0.800000000000000;3.000000000000000;1.190000000000000;1.800000000000000;0.340000000000000;1.900000000000000;0.070000000000000;0.035000000000000;0.007000000000000;0.030000000000000;0.100000000000000;9.800000000000001;4.000000000000000;0.080000000000000;61.000000000000000;0.090000000000000;0.007000000000000;0.450000000000000;1.100000000000000;53.000000000000000;3.800000000000000;0.070000000000000;0.070000000000000;23.800000000000001;0.070000000000000;0.007000000000000;0.035000000000000;1.000000000000000;0.700000000000000;0.800000000000000;4.500000000000000;0.035000000000000;0.035000000000000;6.000000000000000;0.030000000000000;0.660000000000000;10.000000000000000;0.070000000000000;2.260000000000000;8.000000000000000;0.350000000000000;5.0427198;1.7713400;10.1409998;9.6787901;Metamorfismo dinâmico. Metamorfismo regional
179;1594.000000000000000;-40.392453000000003;-5.629731000000000;CE;VC167L;QEZ434;0.020000000000000;1.400000000000000;0.700000000000000;0.070000000000000;0.700000000000000;173.000000000000000;0.500000000000000;0.030000000000000;0.160000000000000;0.020000000000000;38.530000000000001;10.800000000000001;10.000000000000000;0.460000000000000;12.800000000000001;1.670000000000000;4.200000000000000;0.070000000000000;0.035000000000000;0.007000000000000;0.014000000000000;0.090000000000000;17.699999999999999;4.000000000000000;0.240000000000000;311.000000000000000;0.060000000000000;0.030000000000000;0.210000000000000;17.100000000000001;74.000000000000000;4.800000000000000;0.070000000000000;0.070000000000000;8.800000000000001;0.070000000000000;0.007000000000000;0.035000000000000;3.400000000000000;0.700000000000000;0.700000000000000;34.200000000000003;0.035000000000000;0.035000000000000;2.700000000000000;0.020000000000000;0.140000000000000;46.000000000000000;0.070000000000000;8.810000000000000;10.000000000000000;0.350000000000000;6.1471601;1.3410900;5.5700598;8.6552801;Metamorfismo regional. Plutônica
180;1595.000000000000000;-40.635247000000000;-6.371260000000000;CE;AC089L;QEZ194;0.007000000000000;1.660000000000000;0.700000000000000;0.070000000000000;0.700000000000000;118.000000000000000;1.000000000000000;0.090000000000000;0.060000000000000;0.007000000000000;109.629999999999995;4.300000000000000;20.000000000000000;1.390000000000000;6.500000000000000;2.020000000000000;7.200000000000000;0.070000000000000;0.060000000000000;0.020000000000000;0.014000000000000;0.220000000000000;59.899999999999999;8.000000000000000;0.160000000000000;160.000000000000000;0.760000000000000;0.007000000000000;1.050000000000000;7.200000000000000;155.000000000000000;13.600000000000000;0.070000000000000;0.070000000000000;35.500000000000000;0.070000000000000;0.007000000000000;0.035000000000000;2.700000000000000;0.700000000000000;1.300000000000000;11.199999999999999;0.035000000000000;0.060000000000000;14.699999999999999;0.040000000000000;1.230000000000000;33.000000000000000;0.070000000000000;9.480000000000000;21.000000000000000;1.900000000000000;4.6473298;3.1243401;15.3163004;14.1518002;Plutônica
181;1596.000000000000000;-40.398043000000001;-6.371904000000000;CE;AC090L;QEZ195;0.007000000000000;0.350000000000000;0.700000000000000;0.070000000000000;0.700000000000000;34.000000000000000;0.100000000000000;0.110000000000000;0.020000000000000;0.007000000000000;17.320000000000000;0.400000000000000;3.000000000000000;0.220000000000000;1.800000000000000;0.320000000000000;1.000000000000000;0.070000000000000;0.160000000000000;0.007000000000000;0.014000000000000;0.070000000000000;9.300000000000001;0.700000000000000;0.020000000000000;50.000000000000000;0.410000000000000;0.007000000000000;0.360000000000000;1.000000000000000;35.000000000000000;3.300000000000000;0.070000000000000;0.070000000000000;6.700000000000000;0.070000000000000;0.007000000000000;0.035000000000000;0.300000000000000;0.700000000000000;0.500000000000000;4.600000000000000;0.035000000000000;0.100000000000000;5.900000000000000;0.007000000000000;0.430000000000000;3.000000000000000;0.070000000000000;1.610000000000000;4.000000000000000;1.200000000000000;3.7003701;1.8156199;8.0027304;8.8902502;Clástica
182;1597.000000000000000;-40.128100000000003;-6.365719000000000;CE;AC093L;QEZ718;0.007000000000000;1.070000000000000;0.700000000000000;0.070000000000000;0.700000000000000;79.000000000000000;0.500000000000000;0.090000000000000;0.080000000000000;0.007000000000000;43.579999999999998;9.699999999999999;26.000000000000000;1.630000000000000;6.500000000000000;1.190000000000000;3.900000000000000;0.070000000000000;0.035000000000000;0.060000000000000;0.014000000000000;0.160000000000000;21.600000000000001;8.000000000000000;0.110000000000000;489.000000000000000;0.200000000000000;0.007000000000000;0.650000000000000;7.000000000000000;107.000000000000000;11.400000000000000;0.070000000000000;0.070000000000000;29.500000000000000;0.070000000000000;0.007000000000000;0.035000000000000;2.500000000000000;0.700000000000000;0.900000000000000;15.600000000000000;0.035000000000000;0.035000000000000;6.400000000000000;0.030000000000000;1.130000000000000;21.000000000000000;0.070000000000000;6.720000000000000;13.000000000000000;0.600000000000000;4.0665302;3.3449800;14.2482004;14.8814001;Metamorfismo regional. Vulcânica
183;1598.000000000000000;-40.124034000000002;-6.869883000000000;CE;AC108L;QEZ719;0.007000000000000;1.390000000000000;0.700000000000000;0.070000000000000;0.700000000000000;84.000000000000000;0.700000000000000;0.020000000000000;0.070000000000000;0.007000000000000;53.520000000000003;4.100000000000000;12.000000000000000;1.160000000000000;7.200000000000000;1.280000000000000;5.300000000000000;0.070000000000000;0.035000000000000;0.020000000000000;0.014000000000000;0.310000000000000;29.899999999999999;9.000000000000000;0.170000000000000;169.000000000000000;0.220000000000000;0.007000000000000;0.710000000000000;5.000000000000000;88.000000000000000;7.300000000000000;0.070000000000000;0.070000000000000;52.299999999999997;0.070000000000000;0.007000000000000;0.035000000000000;3.500000000000000;0.700000000000000;0.700000000000000;13.800000000000001;0.035000000000000;0.035000000000000;8.900000000000000;0.060000000000000;0.670000000000000;17.000000000000000;0.070000000000000;8.180000000000000;24.000000000000000;1.000000000000000;3.6648400;2.8566999;15.7638998;13.0952997;Metamorfismo regional
184;1599.000000000000000;-40.117080999999999;-6.648713000000000;CE;AC109L;QEZ720;0.007000000000000;0.920000000000000;2.000000000000000;0.070000000000000;0.700000000000000;59.000000000000000;0.600000000000000;0.110000000000000;0.070000000000000;0.007000000000000;51.609999999999999;4.200000000000000;23.000000000000000;1.340000000000000;16.000000000000000;1.930000000000000;3.700000000000000;0.070000000000000;0.035000000000000;0.007000000000000;0.014000000000000;0.170000000000000;25.600000000000001;6.000000000000000;0.110000000000000;175.000000000000000;0.350000000000000;0.007000000000000;0.470000000000000;9.300000000000001;145.000000000000000;8.800000000000001;0.070000000000000;0.070000000000000;24.600000000000001;0.070000000000000;0.007000000000000;0.100000000000000;3.400000000000000;0.700000000000000;0.800000000000000;7.400000000000000;0.035000000000000;0.120000000000000;7.900000000000000;0.040000000000000;1.010000000000000;32.000000000000000;0.070000000000000;6.980000000000000;17.000000000000000;1.800000000000000;2.9164500;1.5215600;7.2646298;6.7242699;Metamorfismo dinâmico. Metamorfismo regional
185;1600.000000000000000;-40.385603000000003;-6.633774000000000;CE;AC110L;QEZ721;0.007000000000000;2.330000000000000;2.000000000000000;0.070000000000000;0.700000000000000;90.000000000000000;1.400000000000000;0.190000000000000;0.050000000000000;0.007000000000000;36.159999999999997;10.500000000000000;146.000000000000000;6.890000000000000;33.200000000000003;5.860000000000000;10.199999999999999;0.070000000000000;0.035000000000000;0.040000000000000;0.014000000000000;0.210000000000000;14.300000000000001;18.000000000000000;0.210000000000000;147.000000000000000;0.320000000000000;0.007000000000000;0.740000000000000;33.200000000000003;128.000000000000000;17.800000000000001;0.070000000000000;0.070000000000000;41.200000000000003;0.070000000000000;0.010000000000000;0.035000000000000;9.600000000000000;0.700000000000000;1.700000000000000;7.900000000000000;0.035000000000000;0.110000000000000;9.400000000000000;0.040000000000000;0.760000000000000;130.000000000000000;0.070000000000000;5.560000000000000;15.000000000000000;1.800000000000000;3.2516601;3.0696001;15.6984997;12.6065998;Metamorfismo regional
186;1601.000000000000000;-40.617142000000001;-6.615079000000000;CE;AC111L;QEZ722;0.007000000000000;2.010000000000000;0.700000000000000;0.070000000000000;0.700000000000000;487.000000000000000;1.200000000000000;0.014000000000000;0.210000000000000;0.007000000000000;91.150000000000006;11.600000000000000;51.000000000000000;1.190000000000000;17.600000000000001;3.480000000000000;7.400000000000000;0.070000000000000;0.070000000000000;0.020000000000000;0.020000000000000;0.280000000000000;49.899999999999999;5.000000000000000;0.430000000000000;159.000000000000000;0.310000000000000;0.060000000000000;0.710000000000000;17.899999999999999;59.000000000000000;7.400000000000000;0.070000000000000;0.070000000000000;43.899999999999999;0.070000000000000;0.010000000000000;0.035000000000000;8.199999999999999;0.700000000000000;0.700000000000000;52.399999999999999;0.060000000000000;0.035000000000000;7.300000000000000;0.070000000000000;0.350000000000000;57.000000000000000;0.070000000000000;19.600000000000001;50.000000000000000;1.000000000000000;2.8978601;1.7255300;7.4501200;7.4400201;Residual
187;1602.000000000000000;-40.368029000000000;-6.871820000000000;CE;AC112L;QEZ723;0.007000000000000;2.220000000000000;0.700000000000000;0.070000000000000;0.700000000000000;175.000000000000000;1.200000000000000;0.120000000000000;0.110000000000000;0.007000000000000;59.960000000000001;6.400000000000000;31.000000000000000;2.960000000000000;6.000000000000000;3.020000000000000;7.900000000000000;0.070000000000000;0.070000000000000;0.040000000000000;0.014000000000000;0.660000000000000;32.399999999999999;11.000000000000000;0.470000000000000;217.000000000000000;0.250000000000000;0.020000000000000;0.520000000000000;8.800000000000001;80.000000000000000;11.000000000000000;0.070000000000000;0.070000000000000;82.799999999999997;0.070000000000000;0.007000000000000;0.035000000000000;4.100000000000000;0.700000000000000;1.500000000000000;28.199999999999999;0.035000000000000;0.035000000000000;9.000000000000000;0.100000000000000;1.450000000000000;49.000000000000000;0.070000000000000;7.780000000000000;39.000000000000000;2.600000000000000;2.9225600;1.4439600;6.9204502;6.6250601;Metamorfismo regional
188;1603.000000000000000;-40.380367000000000;-7.113605000000000;CE;AC113L;QEZ724;0.040000000000000;2.470000000000000;4.000000000000000;0.070000000000000;0.700000000000000;73.000000000000000;1.800000000000000;0.070000000000000;0.030000000000000;0.007000000000000;102.150000000000006;10.100000000000000;132.000000000000000;2.190000000000000;25.300000000000001;8.359999999999999;11.199999999999999;0.200000000000000;0.230000000000000;0.007000000000000;0.014000000000000;0.070000000000000;47.799999999999997;4.000000000000000;0.050000000000000;200.000000000000000;3.160000000000000;0.007000000000000;0.540000000000000;20.199999999999999;169.000000000000000;26.600000000000001;0.100000000000000;0.070000000000000;21.399999999999999;0.070000000000000;0.010000000000000;0.080000000000000;9.500000000000000;2.000000000000000;2.000000000000000;11.400000000000000;0.035000000000000;0.140000000000000;18.500000000000000;0.030000000000000;3.900000000000000;172.000000000000000;0.070000000000000;28.980000000000000;23.000000000000000;6.700000000000000;1.3467100;3.1920400;17.3773003;11.6856003;Plutônica
189;1604.000000000000000;-40.378864999999998;-7.359096000000000;CE;AC114L;QEZ725;0.007000000000000;2.340000000000000;1.000000000000000;0.070000000000000;0.700000000000000;3.500000000000000;0.070000000000000;0.140000000000000;0.020000000000000;0.007000000000000;8.890000000000001;0.500000000000000;41.000000000000000;0.210000000000000;3.600000000000000;2.960000000000000;15.400000000000000;0.070000000000000;0.260000000000000;0.020000000000000;0.014000000000000;0.020000000000000;3.100000000000000;0.700000000000000;0.007000000000000;61.000000000000000;1.420000000000000;0.007000000000000;0.420000000000000;2.100000000000000;129.000000000000000;5.100000000000000;0.070000000000000;0.070000000000000;1.900000000000000;0.070000000000000;0.020000000000000;0.100000000000000;2.700000000000000;0.700000000000000;2.200000000000000;3.000000000000000;0.035000000000000;0.080000000000000;10.699999999999999;0.020000000000000;0.700000000000000;75.000000000000000;0.070000000000000;0.890000000000000;7.000000000000000;11.699999999999999;0.1448830;1.2226700;6.2081099;3.3478100;Clástica
190;1605.000000000000000;-40.156064999999998;-7.332907000000000;CE;AC115L;QEZ726;0.007000000000000;0.790000000000000;0.700000000000000;0.070000000000000;0.700000000000000;26.000000000000000;0.200000000000000;0.014000000000000;0.030000000000000;0.007000000000000;8.039999999999999;0.600000000000000;7.000000000000000;0.050000000000000;4.600000000000000;0.960000000000000;2.500000000000000;0.070000000000000;0.060000000000000;0.010000000000000;0.014000000000000;0.020000000000000;3.000000000000000;0.700000000000000;0.007000000000000;80.000000000000000;0.380000000000000;0.007000000000000;0.430000000000000;3.000000000000000;104.000000000000000;4.700000000000000;0.070000000000000;0.070000000000000;0.800000000000000;0.070000000000000;0.007000000000000;0.035000000000000;1.000000000000000;0.700000000000000;0.700000000000000;15.000000000000000;0.035000000000000;0.035000000000000;1.100000000000000;0.010000000000000;0.260000000000000;13.000000000000000;0.070000000000000;1.240000000000000;5.000000000000000;0.800000000000000;0.1359770;0.3936040;3.8778601;0.9957350;Clástica
191;1606.000000000000000;-40.132798999999999;-7.135888000000000;CE;AC116L;QEZ727;0.040000000000000;1.760000000000000;2.000000000000000;0.070000000000000;0.700000000000000;21.000000000000000;0.100000000000000;0.520000000000000;0.010000000000000;0.007000000000000;65.230000000000004;0.800000000000000;52.000000000000000;2.100000000000000;10.100000000000000;3.690000000000000;7.400000000000000;0.070000000000000;0.200000000000000;0.030000000000000;0.030000000000000;0.040000000000000;23.000000000000000;2.000000000000000;0.007000000000000;50.000000000000000;0.970000000000000;0.007000000000000;0.280000000000000;2.700000000000000;142.000000000000000;9.800000000000001;0.070000000000000;0.070000000000000;3.600000000000000;0.070000000000000;0.010000000000000;0.130000000000000;7.100000000000000;1.000000000000000;1.300000000000000;4.000000000000000;0.035000000000000;0.050000000000000;10.699999999999999;0.010000000000000;2.030000000000000;104.000000000000000;0.070000000000000;13.400000000000000;6.000000000000000;9.400000000000000;0.6440320;3.5214100;13.4324999;9.8565702;Metamorfismo regional
192;1607.000000000000000;-39.130553999999997;-7.615532000000000;CE;VC045L;QEZ393;0.140000000000000;1.570000000000000;1.000000000000000;0.070000000000000;0.700000000000000;90.000000000000000;0.500000000000000;0.320000000000000;0.120000000000000;0.010000000000000;27.129999999999999;6.400000000000000;26.000000000000000;1.090000000000000;21.000000000000000;2.760000000000000;5.100000000000000;0.070000000000000;0.035000000000000;0.030000000000000;0.014000000000000;0.230000000000000;15.600000000000000;14.000000000000000;0.360000000000000;216.000000000000000;0.770000000000000;0.030000000000000;0.420000000000000;17.100000000000001;128.000000000000000;15.699999999999999;0.070000000000000;0.070000000000000;14.500000000000000;0.070000000000000;0.010000000000000;0.150000000000000;2.500000000000000;0.700000000000000;0.900000000000000;16.699999999999999;0.035000000000000;0.035000000000000;3.500000000000000;0.007000000000000;0.380000000000000;27.000000000000000;0.070000000000000;3.990000000000000;34.000000000000000;1.900000000000000;1.9614201;1.9817100;6.5289602;6.9176998;Plutônica
193;1608.000000000000000;-38.888499000000003;-7.633657000000000;CE;VC046L;QEZ394;0.060000000000000;1.900000000000000;3.000000000000000;0.070000000000000;0.700000000000000;152.000000000000000;0.800000000000000;0.150000000000000;0.210000000000000;0.140000000000000;41.590000000000003;11.699999999999999;36.000000000000000;2.430000000000000;24.600000000000001;3.230000000000000;5.900000000000000;0.070000000000000;0.090000000000000;0.010000000000000;0.014000000000000;0.420000000000000;25.500000000000000;16.000000000000000;0.690000000000000;556.000000000000000;0.680000000000000;0.020000000000000;0.790000000000000;31.399999999999999;420.000000000000000;9.900000000000000;0.070000000000000;0.070000000000000;27.399999999999999;0.070000000000000;0.007000000000000;0.100000000000000;3.800000000000000;0.700000000000000;1.000000000000000;30.600000000000001;0.035000000000000;0.035000000000000;4.800000000000000;0.030000000000000;1.020000000000000;40.000000000000000;0.070000000000000;14.670000000000000;71.000000000000000;2.000000000000000;2.3924000;1.7778701;5.7970800;8.6975603;Metamorfismo regional
194;1609.000000000000000;-38.871119999999998;-7.360867000000000;CE;VC048L;QEZ396;0.040000000000000;1.980000000000000;0.700000000000000;0.070000000000000;0.700000000000000;543.000000000000000;1.100000000000000;0.070000000000000;0.130000000000000;0.007000000000000;37.740000000000002;13.199999999999999;33.000000000000000;1.120000000000000;10.300000000000001;2.480000000000000;6.500000000000000;0.070000000000000;0.035000000000000;0.060000000000000;0.014000000000000;0.260000000000000;16.100000000000001;10.000000000000000;0.420000000000000;848.000000000000000;0.580000000000000;0.020000000000000;0.300000000000000;24.000000000000000;228.000000000000000;7.800000000000000;0.070000000000000;0.070000000000000;27.100000000000001;0.070000000000000;0.007000000000000;0.070000000000000;5.700000000000000;0.700000000000000;1.200000000000000;16.199999999999999;0.035000000000000;0.035000000000000;4.000000000000000;0.007000000000000;0.780000000000000;46.000000000000000;0.100000000000000;14.850000000000000;28.000000000000000;0.350000000000000;1.0032800;1.0567300;3.8649700;4.7921700;Clástica
